id,key,value,type
230615529,service,siding,regular
230615531,bridge,yes,regular
230615531,layer,1,regular
230615531,railway,rail,regular
230615531,service,siding,regular
230615532,railway,rail,regular
230615532,service,siding,regular
230615534,bridge,yes,regular
230615534,layer,1,regular
230615534,railway,rail,regular
230615534,service,siding,regular
230615536,railway,rail,regular
230615537,railway,rail,regular
230615538,railway,rail,regular
230615538,service,siding,regular
230615539,railway,rail,regular
230615539,service,siding,regular
230615540,railway,rail,regular
230615540,service,siding,regular
230615541,railway,rail,regular
230615541,service,siding,regular
230615873,railway,rail,regular
230615873,service,siding,regular
230615875,railway,rail,regular
230615876,railway,rail,regular
230615876,service,siding,regular
230615877,railway,rail,regular
230615877,service,siding,regular
230615879,railway,rail,regular
230615879,service,siding,regular
230615881,railway,rail,regular
230615881,service,siding,regular
230615882,railway,rail,regular
230615882,service,siding,regular
230615883,railway,rail,regular
230615883,service,siding,regular
230615884,railway,rail,regular
230615884,service,siding,regular
230615885,electrified,contact_line,regular
230615885,name,湘黔线,regular
230615885,en,Xiangqian Line,name
230615885,oneway,yes,regular
230615885,railway,rail,regular
230616893,layer,-1,regular
230616893,railway,rail,regular
230616893,tunnel,yes,regular
230616894,railway,rail,regular
230616895,railway,rail,regular
230616896,railway,rail,regular
230616897,railway,rail,regular
230616897,service,siding,regular
230616898,railway,rail,regular
230616899,layer,-1,regular
230616899,railway,rail,regular
230616899,tunnel,yes,regular
230616900,bridge,yes,regular
230616900,electrified,contact_line,regular
230616900,frequency,50,regular
230616900,gauge,1435,regular
230616900,highspeed,yes,regular
230616900,layer,1,regular
230616900,maxspeed,250,regular
230616900,name,贵阳客车外绕线,regular
230616900,note,gps with breaks,regular
230616900,railway,rail,regular
230616900,traffic_mode,passenger,railway
230616900,source,http://www.cr8gc.com/html/2009/07/20090702094038-1.htm,regular
230616900,usage,main,regular
230616900,voltage,25000,regular
230616901,electrified,contact_line,regular
230616901,fixme,yes,regular
230616901,frequency,50,regular
230616901,gauge,1435,regular
230616901,layer,-1,regular
230616901,note,gps with breaks,regular
230616901,railway,rail,regular
230616901,service,siding,regular
230616901,source,GPS,regular
230616901,tunnel,yes,regular
230616901,usage,main,regular
230616901,voltage,25000,regular
230616902,electrified,contact_line,regular
230616902,frequency,50,regular
230616902,gauge,1435,regular
230616902,highspeed,yes,regular
230616902,layer,-1,regular
230616902,maxspeed,250,regular
230616902,name,贵阳客车外绕线,regular
230616902,note,gps with breaks,regular
230616902,railway,rail,regular
230616902,traffic_mode,passenger,railway
230616902,source,http://www.cr8gc.com/html/2009/07/20090702094038-1.htm,regular
230616902,tunnel,yes,regular
230616902,usage,main,regular
230616902,voltage,25000,regular
230616903,electrified,contact_line,regular
230616903,frequency,50,regular
230616903,gauge,1435,regular
230616903,highspeed,yes,regular
230616903,maxspeed,250,regular
230616903,name,贵阳客车外绕线,regular
230616903,note,gps with breaks,regular
230616903,railway,rail,regular
230616903,traffic_mode,passenger,railway
230616903,source,http://www.cr8gc.com/html/2009/07/20090702094038-1.htm,regular
230616903,usage,main,regular
230616903,voltage,25000,regular
230616904,bridge,yes,regular
230616904,layer,1,regular
230616904,railway,rail,regular
230616905,electrified,contact_line,regular
230616905,frequency,50,regular
230616905,gauge,1435,regular
230616905,highspeed,yes,regular
230616905,name,贵阳客车外绕线,regular
230616905,note,gps with breaks,regular
230616905,railway,rail,regular
230616905,traffic_mode,passenger,railway
230616905,source,http://www.cr8gc.com/html/2009/07/20090702094038-1.htm,regular
230616905,usage,main,regular
230616905,voltage,25000,regular
230616906,layer,-1,regular
230616906,railway,rail,regular
230616906,tunnel,yes,regular
230616907,bridge,yes,regular
230616907,layer,1,regular
230616907,railway,rail,regular
230616908,electrified,contact_line,regular
230616908,frequency,50,regular
230616908,gauge,1435,regular
230616908,highspeed,yes,regular
230616908,layer,-1,regular
230616908,maxspeed,250,regular
230616908,note,gps with breaks,regular
230616908,railway,rail,regular
230616908,traffic_mode,passenger,railway
230616908,source,GPS,regular
230616908,tunnel,yes,regular
230616908,usage,main,regular
230616908,voltage,25000,regular
230616909,railway,rail,regular
230616909,source,bing,regular
230616910,railway,rail,regular
230616910,service,siding,regular
230616910,source,bing,regular
230616911,railway,rail,regular
230616912,railway,rail,regular
230616912,service,siding,regular
230616912,source,bing,regular
230616913,electrified,contact_line,regular
230616913,frequency,50,regular
230616913,gauge,1435,regular
230616913,highspeed,yes,regular
230616913,maxspeed,250,regular
230616913,name,贵阳客车外绕线,regular
230616913,note,gps with breaks,regular
230616913,railway,rail,regular
230616913,traffic_mode,passenger,railway
230616913,source,http://www.cr8gc.com/html/2009/07/20090702094038-1.htm,regular
230616913,usage,main,regular
230616913,voltage,25000,regular
230616914,railway,rail,regular
230616914,service,siding,regular
230616915,bridge,yes,regular
230616915,layer,1,regular
230616915,railway,rail,regular
230616915,service,siding,regular
230616915,source,bing,regular
230616916,layer,-1,regular
230616916,railway,rail,regular
230616916,source,bing,regular
230616916,tunnel,yes,regular
230616917,bridge,yes,regular
230616917,electrified,contact_line,regular
230616917,frequency,50,regular
230616917,gauge,1435,regular
230616917,highspeed,yes,regular
230616917,layer,1,regular
230616917,maxspeed,250,regular
230616917,name,贵阳客车外绕线,regular
230616917,note,gps with breaks,regular
230616917,railway,rail,regular
230616917,traffic_mode,passenger,railway
230616917,source,http://www.cr8gc.com/html/2009/07/20090702094038-1.htm,regular
230616917,usage,main,regular
230616917,voltage,25000,regular
230616918,railway,rail,regular
230616918,source,bing,regular
230616920,railway,rail,regular
230616920,source,bing,regular
230616922,railway,rail,regular
230616924,electrified,contact_line,regular
230616924,frequency,50,regular
230616924,gauge,1435,regular
230616924,highspeed,yes,regular
230616924,maxspeed,250,regular
230616924,name,贵阳客车外绕线,regular
230616924,note,gps with breaks,regular
230616924,railway,rail,regular
230616924,traffic_mode,passenger,railway
230616924,source,http://www.cr8gc.com/html/2009/07/20090702094038-1.htm,regular
230616924,usage,main,regular
230616924,voltage,25000,regular
230616927,electrified,contact_line,regular
230616927,frequency,50,regular
230616927,gauge,1435,regular
230616927,highspeed,yes,regular
230616927,maxspeed,250,regular
230616927,name,贵阳客车外绕线,regular
230616927,note,gps with breaks,regular
230616927,railway,rail,regular
230616927,traffic_mode,passenger,railway
230616927,source,http://www.cr8gc.com/html/2009/07/20090702094038-1.htm,regular
230616927,usage,main,regular
230616927,voltage,25000,regular
230616931,railway,rail,regular
230616931,service,siding,regular
230616931,source,bing,regular
230616933,highway,motorway_link,regular
230616933,name,秦棋立交,regular
230616933,en,Qinqi Interchange,name
230616933,oneway,yes,regular
230616936,highway,motorway_link,regular
230616936,lanes,2,regular
230616936,oneway,yes,regular
230616939,highway,motorway_link,regular
230616939,name,秦棋立交,regular
230616939,en,Qinqi Interchange,name
230616939,oneway,yes,regular
230616940,highway,motorway_link,regular
230616940,lanes,2,regular
230616940,oneway,yes,regular
230616941,bridge,yes,regular
230616941,highway,motorway_link,regular
230616941,layer,1,regular
230616941,name,秦棋立交,regular
230616941,en,Qinqi Interchange,name
230616941,oneway,yes,regular
230616942,bridge,yes,regular
230616942,highway,motorway_link,regular
230616942,layer,2,regular
230616942,name,秦棋立交,regular
230616942,en,Qinqi Interchange,name
230616942,oneway,yes,regular
230616943,name,湘黔线,regular
230616943,en,Xiangqian Line,name
230616943,railway,rail,regular
230616944,bridge,yes,regular
230616944,electrified,contact_line,regular
230616944,layer,1,regular
230616944,name,湘黔线,regular
230616944,en,Xiangqian Line,name
230616944,railway,rail,regular
230616945,electrified,contact_line,regular
230616945,layer,-1,regular
230616945,name,湘黔线,regular
230616945,en,Xiangqian Line,name
230616945,railway,rail,regular
230616945,tunnel,yes,regular
230616946,electrified,contact_line,regular
230616946,name,湘黔线,regular
230616946,en,Xiangqian Line,name
230616946,railway,rail,regular
230616947,railway,disused,regular
230616948,bridge,yes,regular
230616948,electrified,contact_line,regular
230616948,layer,1,regular
230616948,name,湘黔线,regular
230616948,en,Xiangqian Line,name
230616948,railway,rail,regular
230616949,bridge,yes,regular
230616949,electrified,contact_line,regular
230616949,layer,1,regular
230616949,name,湘黔线,regular
230616949,en,Xiangqian Line,name
230616949,railway,rail,regular
230616950,electrified,contact_line,regular
230616950,name,湘黔线,regular
230616950,en,Xiangqian Line,name
230616950,railway,rail,regular
230616951,electrified,contact_line,regular
230616951,name,湘黔线,regular
230616951,en,Xiangqian Line,name
230616951,railway,rail,regular
230616952,electrified,contact_line,regular
230616952,name,湘黔线,regular
230616952,en,Xiangqian Line,name
230616952,railway,rail,regular
230616953,electrified,contact_line,regular
230616953,name,湘黔线,regular
230616953,en,Xiangqian Line,name
230616953,railway,rail,regular
230616954,electrified,contact_line,regular
230616954,name,湘黔线,regular
230616954,en,Xiangqian Line,name
230616954,railway,rail,regular
230616955,bridge,yes,regular
230616955,highway,motorway,regular
230616955,int_ref,AH3,regular
230616955,layer,1,regular
230616955,name,贵阳绕城高速公路,regular
230616955,en,Guiyang Ring Expressway,name
230616955,oneway,yes,regular
230616955,ref,G6001,regular
230616956,bridge,yes,regular
230616956,highway,motorway,regular
230616956,int_ref,AH3,regular
230616956,layer,1,regular
230616956,name,贵阳绕城高速公路,regular
230616956,en,Guiyang Ring Expressway,name
230616956,oneway,yes,regular
230616956,ref,G6001,regular
230616957,bridge,yes,regular
230616957,highway,motorway,regular
230616957,int_ref,AH3,regular
230616957,layer,1,regular
230616957,name,环城公路,regular
230616957,oneway,yes,regular
230616957,ref,G6001,regular
230616958,bridge,yes,regular
230616958,highway,motorway,regular
230616958,int_ref,AH3,regular
230616958,layer,1,regular
230616958,name,环城公路,regular
230616958,oneway,yes,regular
230616958,ref,G6001,regular
230616960,bridge,yes,regular
230616960,highway,motorway,regular
230616960,int_ref,AH3,regular
230616960,layer,1,regular
230616960,name,环城公路,regular
230616960,oneway,yes,regular
230616960,ref,G6001,regular
230616961,bridge,yes,regular
230616961,highway,motorway,regular
230616961,int_ref,AH3,regular
230616961,layer,1,regular
230616961,name,环城公路,regular
230616961,oneway,yes,regular
230616961,ref,G6001,regular
230616962,bridge,yes,regular
230616962,highway,motorway,regular
230616962,int_ref,AH3,regular
230616962,layer,1,regular
230616962,name,环城公路,regular
230616962,oneway,yes,regular
230616962,ref,G6001,regular
230616963,bridge,yes,regular
230616963,highway,motorway,regular
230616963,int_ref,AH3,regular
230616963,layer,1,regular
230616963,name,环城公路,regular
230616963,oneway,yes,regular
230616963,ref,G6001,regular
230616964,bridge,yes,regular
230616964,highway,motorway,regular
230616964,int_ref,AH3,regular
230616964,layer,1,regular
230616964,name,环城公路,regular
230616964,oneway,yes,regular
230616964,ref,G6001,regular
230616965,highway,motorway,regular
230616965,int_ref,AH3,regular
230616965,name,环城公路,regular
230616965,oneway,yes,regular
230616965,ref,G6001,regular
230616966,highway,motorway,regular
230616966,int_ref,AH3,regular
230616966,name,环城公路,regular
230616966,oneway,yes,regular
230616966,ref,G6001,regular
230616967,bridge,yes,regular
230616967,highway,motorway,regular
230616967,int_ref,AH3,regular
230616967,layer,1,regular
230616967,name,环城公路,regular
230616967,oneway,yes,regular
230616967,ref,G6001,regular
230616968,highway,motorway,regular
230616968,int_ref,AH3,regular
230616968,name,环城公路,regular
230616968,oneway,yes,regular
230616968,ref,G6001,regular
230616969,highway,motorway,regular
230616969,int_ref,AH3,regular
230616969,name,贵阳绕城高速公路,regular
230616969,en,Guiyang Ring Expressway,name
230616969,oneway,yes,regular
230616969,ref,G6001,regular
230616970,highway,motorway,regular
230616970,int_ref,AH3,regular
230616970,name,环城公路,regular
230616970,oneway,yes,regular
230616970,ref,G6001,regular
230616971,bridge,yes,regular
230616971,highway,motorway,regular
230616971,int_ref,AH3,regular
